ZIP,state_name,lat_avg,lng_avg,count_qualified,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_total,kw_total,yearly_sunlight_kwh_total,carbon_offset_metric_tons,existing_installs_count
14534,New York,43.0690652,-77.51928666,9584,78.63472268,20497,204400,131897,124635,99160,580589,145147.25,1.57E+08,57373.78275,31
14543,New York,42.99576847,-77.66439486,19,67.85714286,165,338,266,157,404,1330,332.5,361138.0339,131.9665963,0
14546,New York,43.02591192,-77.76932173,15,100,169,485,234,239,0,1127,281.75,311454.7109,113.8113803,0
14559,New York,43.18951752,-77.80641336,4634,84.46955888,18844,94070,63278,63914,85730,325836,81459,8.92E+07,32578.48461,12
14564,New York,42.98935133,-77.41549302,580,83.8150289,907,12951,9377,9736,75234,108205,27051.25,3.00E+07,10966.40313,2
14580,New York,43.21844468,-77.46016719,14002,78.65408381,30849,284596,155808,178414,377500,1027167,256791.75,2.79E+08,102101.9566,36
14586,New York,43.04094493,-77.68891216,265,93.97163121,1108,4631,3089,3690,48359,60877,15219.25,1.73E+07,6313.152146,0
14604,New York,43.16536142,-77.61017183,222,84.41064639,472,2185,1779,1940,59032,65408,16352,1.77E+07,6454.63211,1
14605,New York,43.16930463,-77.59903318,2766,85.52875696,6191,37950,23337,20433,129840,217751,54437.75,6.06E+07,22141.31717,7
14606,New York,43.16874788,-77.68733195,8835,85.14841943,45799,137573,94062,108284,415644,801362,200340.5,2.23E+08,81396.19353,11
14607,New York,43.1490507,-77.58710127,2836,80.54529963,3123,49106,25752,9034,113693,200708,50177,5.54E+07,20256.14602,15
14608,New York,43.15235646,-77.62532747,2482,77.27272727,4933,28648,17703,25543,95471,172298,43074.5,4.75E+07,17351.30712,3
14609,New York,43.17400451,-77.56141025,11169,73.72763879,16029,135849,68630,77128,134055,431691,107922.75,1.17E+08,42867.83473,16
14610,New York,43.14462238,-77.54813712,3007,63.73463332,5675,44945,32687,22823,80941,187071,46767.75,5.06E+07,18507.65494,10
14611,New York,43.14631507,-77.64179607,3823,69.52173122,5703,47003,28084,34514,197645,312949,78237.25,8.67E+07,31690.95048,3
14612,New York,43.25892261,-77.66927087,10910,86.15651899,50488,188289,135816,143478,116568,634639,158659.75,1.73E+08,63179.61909,22
14613,New York,43.18270376,-77.63956154,2584,64.1509434,2858,27855,14448,18079,60535,123775,30943.75,3.39E+07,12387.30336,1
14614,New York,43.15714141,-77.61540839,114,90.47619048,422,2326,656,1128,35545,40077,10019.25,1.09E+07,3989.8948,2
14615,New York,43.20573341,-77.65179348,4053,75.82787652,14306,55754,36848,42312,228175,377395,94348.75,1.04E+08,38095.1902,9
14616,New York,43.23261626,-77.65213682,8304,80.7310908,33298,119527,75937,90870,65827,385459,96364.75,1.04E+08,37894.49968,5
14617,New York,43.22138763,-77.59943853,6383,69.1624228,14807,99039,39152,51707,66371,271076,67769,7.28E+07,26603.37888,8
14618,New York,43.11828673,-77.5587205,4978,71.21602289,20642,104455,61577,53397,128375,368446,92111.5,1.00E+08,36714.61648,24
14619,New York,43.13633435,-77.64791482,3363,66.42306933,832,35096,13914,18971,15331,84144,21036,2.27E+07,8298.074178,1
14620,New York,43.13279191,-77.60132525,4828,72.91949857,9925,67433,43696,39316,132837,293207,73301.75,8.03E+07,29349.74362,20
14621,New York,43.18416856,-77.60165356,6554,71.72247757,12340,73602,34706,54537,167519,342704,85676,9.35E+07,34163.35696,5
14622,New York,43.21446634,-77.55571663,3657,69.01302132,9630,54649,26146,33780,55684,179889,44972.25,4.83E+07,17644.43731,5
14623,New York,43.08183731,-77.62824291,5870,85.60595012,41617,115854,89894,87908,869289,1204562,301140.5,3.38E+08,123661.177,12
14624,New York,43.12570012,-77.73217397,11868,83.79580597,56718,209801,150520,168629,667685,1253353,313338.25,3.49E+08,127389.3106,16
14625,New York,43.14972955,-77.5053573,2915,68.7337892,8839,53484,31912,32736,98156,225127,56281.75,6.10E+07,22302.42733,13
14626,New York,43.21497176,-77.70728707,9220,87.00575635,38498,171436,118074,135215,186709,649932,162483,1.77E+08,64773.41755,8
14638,New York,43.17889583,-77.62592893,11,91.66666667,4,135,57,100,467,763,190.75,211503.8853,77.28747801,0
14642,New York,43.12253303,-77.62286173,16,88.88888889,60,180,130,166,12979,13515,3378.75,3754896.858,1372.109585,0
14643,New York,43.16942295,-77.63954555,2,100,0,0,0,0,1861,1861,465.25,522231.2514,190.8330729,0
14647,New York,43.1532355,-77.6064956,2,100,0,161,10,75,1647,1893,473.25,511507.9424,186.9145751,0
14649,New York,43.1809495,-77.6244811,1,100,0,0,0,0,115,115,28.75,32700.67913,11.94944015,0
14650,New York,43.16075285,-77.61990628,4,100,240,370,13,51,3796,4470,1117.5,1210154.313,442.2130343,0
14651,New York,43.1602307,-77.6211533,1,100,0,0,0,12,1725,1737,434.25,476845.4431,174.2482491,0
14653,New York,43.14913368,-77.75227902,25,100,281,456,353,322,285,1697,424.25,458236.743,167.4482818,0
14692,New York,43.08368902,-77.6007465,31,86.11111111,118,528,447,386,28647,30126,7531.5,8611937.361,3146.963085,0
14850,New York,42.44654048,-76.49348125,7607,70.92773893,36768,134480,87843,102465,467972,829528,207382,2.26E+08,82509.4603,14
14851,New York,42.44090375,-76.4963401,2,100,0,54,59,0,1505,1618,404.5,441858.6452,161.4634184,0
14853,New York,42.44681979,-76.4780947,66,90.4109589,1804,6260,1998,2750,32456,45268,11317,1.23E+07,4487.828523,0
14882,New York,42.54726543,-76.5172401,249,76.61538462,1906,4128,3383,4282,10162,23861,5965.25,6492189.149,2372.367417,1
14883,New York,42.23266014,-76.49139177,10,76.92307692,11,133,43,60,0,247,61.75,64522.84766,23.57785609,0
15001,Pennsylvania,40.60297265,-80.28574936,12507,92.93357111,74382,180813,137621,150874,173543,717233,179308.25,1.97E+08,163222.1607,25
15003,Pennsylvania,40.5956475,-80.22045991,4836,85.00615222,20955,68222,46854,64484,91939,292454,73113.5,8.07E+07,66801.36011,11
15005,Pennsylvania,40.64533232,-80.19293698,2425,92.52193819,11669,29372,24425,31119,35515,132100,33025,3.62E+07,29931.60974,5
15009,Pennsylvania,40.69804535,-80.33415699,4271,90.94974446,25342,64891,42361,59021,63748,255363,63840.75,7.03E+07,58158.97165,8
15010,Pennsylvania,40.76844398,-80.33360806,6846,88.95530146,35702,94584,62015,76109,96000,364410,91102.5,1.01E+08,83493.84973,6
15014,Pennsylvania,40.6085184,-79.74096023,1271,82.85528031,3537,10239,7287,14045,12330,47438,11859.5,1.31E+07,10841.62002,1
15017,Pennsylvania,40.34615899,-80.1205202,5466,89.73895912,27587,75879,67798,69707,160139,401110,100277.5,1.11E+08,92079.55147,4
15024,Pennsylvania,40.57317047,-79.83599153,2582,87.0532704,13261,37867,26901,30961,106824,215814,53953.5,5.99E+07,49554.81072,7
15025,Pennsylvania,40.2972183,-79.9157923,60,98.36065574,123,685,838,864,2635,5145,1286.25,1377619.777,1140.467988,0
15027,Pennsylvania,40.66484358,-80.23482506,978,93.32061069,4513,10276,11800,13964,10444,50997,12749.25,1.40E+07,11575.2487,0
15030,Pennsylvania,40.58221834,-79.78026282,468,70.80181543,1351,6109,4212,3805,24507,39984,9996,1.10E+07,9126.502022,0
15031,Pennsylvania,40.34746152,-80.16013901,192,88.0733945,801,2957,1561,1855,4732,11906,2976.5,3284184.059,2718.824777,2
15034,Pennsylvania,40.35228436,-79.8908549,686,78.76004592,1868,7226,4293,5779,5281,24447,6111.75,6756419.263,5593.328439,1
15035,Pennsylvania,40.38390883,-79.80811138,813,79.00874636,2391,7567,5343,5688,4475,25464,6366,6989665.154,5786.421974,0
15042,Pennsylvania,40.68327921,-80.21138201,3360,91.62803382,20952,49383,37774,46066,29786,183961,45990.25,5.02E+07,41559.74477,11
15044,Pennsylvania,40.63202935,-79.95015196,2,100,0,8,6,12,0,26,6.5,7206.825854,4.579654109,0
15045,Pennsylvania,40.3266146,-79.88853927,1176,85.03253796,2628,11640,7129,7364,13821,42582,10645.5,1.19E+07,9826.544871,1
15046,Pennsylvania,40.55591156,-80.23106488,1034,83.11897106,7726,17412,8431,9983,8094,51646,12911.5,1.40E+07,11598.23401,1
15049,Pennsylvania,40.55349937,-79.80544416,332,80.97560976,1241,4840,3129,3919,5993,19122,4780.5,5283184.13,4373.704901,0
15051,Pennsylvania,40.56720068,-79.86106367,29,85.29411765,125,489,156,120,1306,2196,549,619086.707,512.5133817,0
15056,Pennsylvania,40.5649331,-80.20925864,477,79.6327212,5358,7296,8153,7822,147456,176085,44021.25,5.00E+07,41414.95624,0
15057,Pennsylvania,40.36001753,-80.22641097,4501,90.30898876,18048,64262,52004,61312,31299,226925,56731.25,6.24E+07,51628.89127,9
15061,Pennsylvania,40.67140915,-80.29201558,5365,92.99705322,43852,86912,71596,67561,143034,412955,103238.75,1.14E+08,94037.84331,5
15064,Pennsylvania,40.35397781,-80.14707731,175,85.36585366,1098,3128,1641,2174,8865,16906,4226.5,4667529.491,3864.03277,0
15065,Pennsylvania,40.62977253,-79.72456098,4493,87.29356907,25193,60680,43172,46600,82092,257737,64434.25,7.13E+07,59020.22676,1
15066,Pennsylvania,40.74125676,-80.28480888,4592,89.09584789,24912,62763,37939,51239,55701,232554,58138.5,6.40E+07,52980.86491,8
15068,Pennsylvania,40.57144533,-79.73739297,14888,85.75048957,67994,209821,157581,165191,235008,835595,208898.75,2.28E+08,188742.7911,18
15071,Pennsylvania,40.41381173,-80.19093435,4296,87.92468277,24201,65751,50106,56034,87519,283611,70902.75,7.86E+07,65045.34147,4
15074,Pennsylvania,40.71327573,-80.26292967,3649,87.73743688,23200,51862,38492,46857,69133,229544,57386,6.31E+07,52246.40319,10
15076,Pennsylvania,40.61338924,-79.83668814,433,87.12273642,2490,7695,4754,5215,9631,29785,7446.25,8180214.643,6772.023083,0
15081,Pennsylvania,40.57632764,-80.23565793,55,88.70967742,116,603,265,319,269,1572,393,429717.9749,355.743727,1
15082,Pennsylvania,40.37949965,-80.21398709,11,100,17,100,183,109,8,417,104.25,114378.0715,94.68833935,0
15084,Pennsylvania,40.62067669,-79.79052227,3654,80.68006182,16021,45483,30353,41032,85222,218111,54527.75,6.01E+07,49754.97443,2
15085,Pennsylvania,40.38551298,-79.73664023,3135,83.95822175,18758,45048,31800,31701,42182,169489,42372.25,4.63E+07,38356.03229,5
15101,Pennsylvania,40.57163339,-79.95977178,3743,82.59046778,17468,46965,36721,43213,29758,174125,43531.25,4.71E+07,39029.35528,7
15102,Pennsylvania,40.3206957,-80.03957646,4116,86.27122197,23003,52807,40078,45134,91068,252090,63022.5,6.98E+07,57780.57632,6
15104,Pennsylvania,40.40619527,-79.86223184,3000,72.76255154,16863,46425,27995,22681,48903,162867,40716.75,4.51E+07,37370.56038,3
15106,Pennsylvania,40.40464362,-80.09473286,7297,85.20551144,34600,86448,79065,87703,157986,445802,111450.5,1.24E+08,102439.0105,15
15108,Pennsylvania,40.50540859,-80.18682538,13986,88.00100673,78163,218928,165426,171938,465496,1099951,274987.75,3.05E+08,252249.8853,30
15110,Pennsylvania,40.37102109,-79.85287695,2079,80.64391001,4275,19964,11432,16419,51764,103854,25963.5,2.90E+07,24030.78144,4
15112,Pennsylvania,40.40429044,-79.83945277,1166,74.93573265,1993,9800,17599,18616,14760,62768,15692,1.71E+07,14126.77341,3
15116,Pennsylvania,40.53789884,-79.96417212,5159,84.03648803,27745,73156,44979,54348,78319,278547,69636.75,7.62E+07,63060.66878,5
15120,Pennsylvania,40.39391315,-79.90411046,6811,82.08991202,18374,66421,51759,63910,131901,332365,83091.25,9.23E+07,76412.50152,9
15122,Pennsylvania,40.36631087,-79.89497757,7899,89.52737164,38878,88001,85945,98604,277111,588539,147134.75,1.64E+08,135965.6653,12
15123,Pennsylvania,40.33862995,-79.93274673,96,92.30769231,827,1480,1255,1441,22,5025,1256.25,1392035.929,1152.402455,0
15126,Pennsylvania,40.45495013,-80.25312325,2440,89.18128655,10678,32792,24870,27534,26077,121951,30487.75,3.38E+07,27968.55117,3
15131,Pennsylvania,40.34107062,-79.80910892,2880,87.75137112,12268,32544,28203,30772,34700,138487,34621.75,3.79E+07,31344.90993,9
15132,Pennsylvania,40.34100361,-79.84396593,7125,79.52008929,19872,98622,49590,55929,147099,371112,92778,1.04E+08,85916.71676,12
15133,Pennsylvania,40.33179231,-79.86573765,2139,89.61038961,9433,27623,14918,12467,17789,82230,20557.5,2.28E+07,18890.85467,1
15136,Pennsylvania,40.47126212,-80.08972,8446,85.50313829,44507,110891,83712,89601,211302,540013,135003.25,1.51E+08,124702.4999,11
15137,Pennsylvania,40.37600465,-79.81138458,3958,84.62689758,17399,38829,42793,41953,106441,247415,61853.75,6.82E+07,56452.124,9
15139,Pennsylvania,40.51978863,-79.83595723,1947,75.78824445,4366,26878,19426,19598,48621,118889,29722.25,3.25E+07,26869.8078,3
15140,Pennsylvania,40.40568555,-79.77658278,879,68.83320282,1329,6527,7006,5061,5912,25835,6458.75,7064238.614,5848.157908,1
15142,Pennsylvania,40.38506879,-80.11651721,656,94.66089466,1439,15355,7729,10230,5729,40482,10120.5,1.13E+07,9348.956147,3
15143,Pennsylvania,40.56598755,-80.14962914,4683,79.98292058,15835,72997,45437,52517,77136,263922,65980.5,7.23E+07,59837.49379,19
15144,Pennsylvania,40.54383999,-79.78342495,1633,82.59989884,5460,19812,10665,13394,33331,82662,20665.5,2.27E+07,18823.85648,4
15145,Pennsylvania,40.41269072,-79.82275127,2158,76.55196878,4882,28997,17343,17720,23797,92739,23184.75,2.53E+07,20981.6304,1
15146,Pennsylvania,40.42918385,-79.76270112,9868,89.08549246,56910,127166,110877,118236,382334,795523,198880.75,2.20E+08,182024.1289,15
15147,Pennsylvania,40.49372969,-79.83316865,6168,80.1663634,24593,80789,47280,55470,84589,292721,73180.25,7.96E+07,65890.76915,16
15148,Pennsylvania,40.39405766,-79.80237654,784,66.38441998,2229,8588,6511,7124,21219,45671,11417.75,1.25E+07,10374.87596,2
15201,Pennsylvania,40.47448477,-79.95292859,4173,68.7366167,17111,37206,34278,33701,199587,321883,80470.75,9.09E+07,75262.45847,3
15202,Pennsylvania,40.50205762,-80.06677562,4627,68.46700207,11185,48476,32743,26803,56955,176162,44040.5,4.84E+07,40057.86416,21
15203,Pennsylvania,40.42583597,-79.97744327,3075,66.02963281,5439,22899,23619,20907,132232,205096,51274,5.78E+07,47862.6024,3
15204,Pennsylvania,40.45522613,-80.06126355,2418,69.16475973,7737,23958,12136,14565,43102,101498,25374.5,2.82E+07,23368.90834,7
15205,Pennsylvania,40.4370229,-80.0767709,6473,78.96791509,24671,71952,53420,57702,360004,567749,141937.25,1.59E+08,131905.0361,10
15206,Pennsylvania,40.46975381,-79.91814509,6767,74.6744648,9793,56900,48837,38918,203222,357670,89417.5,9.94E+07,82267.20029,18
15207,Pennsylvania,40.4007281,-79.93339989,3983,76.44913628,8568,32202,23123,32548,39204,135645,33911.25,3.75E+07,31053.34826,3
15208,Pennsylvania,40.45399235,-79.89975956,2766,64.34054431,3367,19769,21368,11567,71014,127085,31771.25,3.49E+07,28919.0674,8
15209,Pennsylvania,40.49733611,-79.97407753,4530,82.36363636,22791,50301,36774,41751,39761,191378,47844.5,5.24E+07,43400.96615,4
15210,Pennsylvania,40.40816052,-79.98887997,7989,70.18977333,11317,55454,36948,46828,65531,216078,54019.5,6.01E+07,49749.70825,6
15211,Pennsylvania,40.42895183,-80.01220502,3818,80.26066849,3933,27746,24047,23098,26934,105758,26439.5,2.93E+07,24243.17852,0
15212,Pennsylvania,40.47002615,-80.01305265,7956,68.62170088,15172,62541,46101,50114,166041,339969,84992.25,9.49E+07,78524.96024,8
15213,Pennsylvania,40.44182001,-79.95559447,2840,74.81559536,8554,29425,20704,23370,159504,241557,60389.25,6.75E+07,55847.0198,14
15214,Pennsylvania,40.48328572,-80.01428283,4518,77.69561479,16701,43955,30943,35431,31214,158244,39561,4.37E+07,36214.86704,8
15215,Pennsylvania,40.50028555,-79.91743173,3790,74.85680427,9441,44440,28403,31671,71380,185335,46333.75,5.10E+07,42247.43276,12
15216,Pennsylvania,40.39987789,-80.03507197,6825,76.64233577,15313,65467,34804,47192,81096,243872,60968,6.74E+07,55828.45443,15
15217,Pennsylvania,40.43188683,-79.92499684,6355,79.08163265,10316,67227,39387,48840,74931,240701,60175.25,6.60E+07,54655.25337,22
15218,Pennsylvania,40.42458683,-79.88809837,4033,71.16640198,7608,36672,24722,26177,51186,146365,36591.25,4.02E+07,33293.29882,8
15219,Pennsylvania,40.44791992,-79.9722621,2505,73.52509539,9706,23309,12308,16721,119771,181815,45453.75,5.06E+07,41918.22434,7
15220,Pennsylvania,40.41843386,-80.0501579,5530,84.67309753,34974,71394,51099,56998,95988,310453,77613.25,8.55E+07,70799.90422,10
15221,Pennsylvania,40.43714098,-79.86931932,8243,68.08457917,12131,73081,50237,60140,142280,337869,84467.25,9.23E+07,76444.10408,13
15222,Pennsylvania,40.4480177,-79.99102597,571,80.08415147,7543,4302,2850,2581,129563,146839,36709.75,4.05E+07,33521.36608,1
15223,Pennsylvania,40.50496124,-79.95243876,2507,81.05399289,10393,28664,20238,24592,48535,132422,33105.5,3.69E+07,30510.32165,4
15224,Pennsylvania,40.46336752,-79.94705677,2804,65.45284781,2544,15518,11833,10772,53895,94562,23640.5,2.65E+07,21901.47563,5
15225,Pennsylvania,40.50985043,-80.12408111,748,88.52071006,15703,20864,20620,18996,104856,181039,45259.75,5.10E+07,42199.4445,0
15226,Pennsylvania,40.39422372,-80.0154334,5189,85.93905267,16487,48366,34303,28850,39809,167815,41953.75,4.67E+07,38664.87363,1
15227,Pennsylvania,40.37666779,-79.9732181,9875,87.08112875,35765,104031,69087,78260,68933,356076,89019,9.80E+07,81091.88179,11
15228,Pennsylvania,40.37709612,-80.04373123,4308,74.86965589,10329,49682,33752,34838,43381,171982,42995.5,4.70E+07,38912.85947,20
15229,Pennsylvania,40.51993726,-80.03436799,4565,80.11583012,15779,51336,31867,39242,53827,192051,48012.75,5.28E+07,43723.61508,8
15232,Pennsylvania,40.45354177,-79.93213358,1635,69.16243655,1778,13672,4564,9198,53902,83114,20778.5,2.30E+07,19013.71974,2
15233,Pennsylvania,40.45552025,-80.0248585,1070,81.9295559,7829,16454,12986,12330,153899,203498,50874.5,5.79E+07,47955.35891,0
15234,Pennsylvania,40.36848509,-80.01854142,5204,88.2931795,20538,50620,38464,42403,60931,212956,53239,5.89E+07,48726.78758,5
15235,Pennsylvania,40.46123345,-79.82733331,12010,77.1702114,35678,122034,100174,113579,167465,538930,134732.5,1.46E+08,120463.74,22
15236,Pennsylvania,40.3432348,-79.98068504,9633,91.42070798,56218,121125,87354,94197,147816,506710,126677.5,1.40E+08,116153.8656,19
15237,Pennsylvania,40.55211325,-80.03800137,10571,84.94174367,55162,141883,109871,125703,248003,680622,170155.5,1.88E+08,156025.9222,14
15238,Pennsylvania,40.52547714,-79.87467202,4087,80.32625786,16308,71022,38856,47512,306156,479854,119963.5,1.33E+08,110471.9503,21
15239,Pennsylvania,40.47963317,-79.73655657,8240,92.00535954,50134,105817,96752,108420,98028,459151,114787.75,1.26E+08,104019.4884,13
15241,Pennsylvania,40.3328844,-80.07966268,4160,84.53566348,13910,64651,48304,51770,78256,256891,64222.75,7.02E+07,58087.2625,8
15243,Pennsylvania,40.37398496,-80.072355,4198,84.70540759,19703,55748,32186,42432,33436,183505,45876.25,4.99E+07,41332.54074,14
15260,Pennsylvania,40.44283076,-79.95422511,8,66.66666667,220,86,88,74,6802,7270,1817.5,2011024.632,1664.834704,0
15261,Pennsylvania,40.44119345,-79.96034085,2,100,0,0,410,0,1345,1755,438.75,493363.1357,408.4326254,0
15275,Pennsylvania,40.45989055,-80.07423748,61,80.26315789,680,1557,1252,1246,28117,32852,8213,9359444.503,7748.253191,0
15276,Pennsylvania,40.46102187,-79.92840387,3,100,0,4,0,0,604,608,152,174108.5777,144.1364755,0
15277,Pennsylvania,40.44394747,-80.15460574,76,95,832,1661,2160,2239,47314,54206,13551.5,1.53E+07,12673.88215,0
15282,Pennsylvania,40.43760185,-79.9905746,72,91.13924051,50,655,897,808,26377,28787,7196.75,8026229.072,6644.545518,2
